budget,homepage,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genre1,genre2,genre3,genre4,genre5,genre6,genre7
3000000,,11257,en,7.961559,12/13/1985,20966644,117,Released,A Room with a View,6.9,156,18,10749,,,,,
0,,16642,en,13.857194,9/13/1978,0,94,Released,Days of Heaven,7.6,234,18,10749,,,,,
34200000,,9032,en,34.86859,6/25/1999,234801895,93,Released,Big Daddy,6.1,875,35,18,,,,,
21000000,,9428,en,24.13081,10/5/2001,71441250,110,Released,The Royal Tenenbaums,7.4,1286,35,18,,,,,
8000000,http://www.scsomewhere.com/,39210,en,9.590373,9/3/2010,0,98,Released,Somewhere,6,208,35,18,,,,,
0,,9991,en,8.816995,12/26/2001,0,99,Released,Mean Machine,6,157,35,18,,,,,
11000000,,373314,en,10.016909,2/5/2016,0,106,Released,Misconduct,5.3,149,18,53,,,,,
14000000,,9877,en,12.159009,9/25/1998,72527595,99,Released,Urban Legend,5.6,290,27,53,,,,,
9000000,,9656,en,4.134327,12/25/2006,21510851,84,Released,Black Christmas,4.8,119,27,53,,,,,
0,,29064,en,1.288173,10/15/1999,2400000,100,Released,The Omega Code,4.4,17,27,53,,,,,
500000,,203,en,17.002096,10/2/1973,3000000,110,Released,Mean Streets,7.2,345,18,80,,,,,
10000000,http://www.weareallprecious.com/,25793,en,18.664624,11/6/2009,47536959,110,Released,Precious,6.9,417,18,,,,,,
0,,228203,en,14.023082,2/20/2015,45710059,128,Released,"McFarland, USA",7.4,213,18,,,,,,
4000000,,40494,en,1.379354,5/30/1956,14400000,105,Released,Trapeze,6.4,22,18,,,,,,
3600000,,3116,en,21.119209,5/25/1969,44785053,113,Released,Midnight Cowboy,7.4,299,18,,,,,,
2000000,,11624,en,13.223111,8/6/1972,18016290,88,Released,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215,35,,,,,,
3800000,http://www.saintjohnmovie.com/,27023,en,2.559806,6/10/2009,111731,84,Released,Saint John of Las Vegas,5.9,18,35,,,,,,
35000000,,9311,en,5.419181,2/13/1997,0,121,Released,Smilla's Sense of Snow,6.6,60,28,80,18,9648,53,,
130000000,,1979,en,60.810723,6/13/2007,289047763,92,Released,Fantastic 4: Rise of the Silver Surfer,5.4,2589,12,14,28,53,,,
63000000,http://www.austinpowers.com/,818,en,40.137264,7/26/2002,296655431,94,Released,Austin Powers in Goldmember,5.9,979,35,80,878,,,,
30000000,http://www.forgettingsarahmarshall.com/,9870,en,50.670253,4/17/2008,105173115,111,Released,Forgetting Sarah Marshall,6.4,1172,35,10749,18,,,,
125000000,http://www.thedayaftertomorrow.com/,435,en,41.380094,5/26/2004,544272402,124,Released,The Day After Tomorrow,6.2,2392,28,12,878,53,,,
160000000,http://inceptionmovie.warnerbros.com/,27205,en,167.58371,7/14/2010,825532764,148,Released,Inception,8.1,13752,28,53,878,9648,12,,
30000000,http://www.miramax.com/movie/kill-bill-volume-1/,24,en,79.754966,10/10/2003,180949000,111,Released,Kill Bill: Vol. 1,7.7,4949,28,80,,,,,
100000000,,14164,en,21.677732,4/1/2009,0,85,Released,Dragonball Evolution,2.9,462,28,12,14,878,53,,
200000000,http://www.disney.go.com/cars/,49013,en,49.98659,6/11/2011,559852396,106,Released,Cars 2,5.8,2033,16,10751,12,35,,,
115000000,,12100,en,18.714197,6/14/2002,77628265,134,Released,Windtalkers,5.8,341,18,28,36,10752,,,
12500000,,13435,en,13.349012,12/19/2002,23367586,120,Released,Antwone Fisher,6.7,137,18,10749,,,,,
9500000,http://www.mgm.com/view/movie/2347/You-Only-Live-Twice/,667,en,28.675891,6/12/1967,111584787,117,Released,You Only Live Twice,6.5,531,28,53,12,,,,
20000000,http://www.sonypictures.com/homevideo/thegrudge2/,1975,en,13.906944,10/13/2006,39143839,102,Released,The Grudge 2,5.2,283,27,53,,,,,
63000000,http://www.iwantcandy.com/,50359,en,16.791058,3/30/2011,183953723,95,Released,Hop,5.5,331,16,35,10751,,,,
25485000,,11165,en,9.795985,1/26/1970,29548291,144,Released,Tora! Tora! Tora!,6.9,147,36,28,18,12,10752,,
22000000,,5550,en,14.725467,4/17/1993,10696210,104,Released,RoboCop 3,4.2,305,28,12,80,878,53,,
19000000,http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html,1251,en,24.47248,12/19/2006,68673228,141,Released,Letters from Iwo Jima,7.2,541,28,12,18,10752,,,
175000000,,64686,en,41.796339,12/6/2013,150962475,119,Released,47 Ronin,5.9,1326,18,28,12,14,,,
140000000,,616,en,52.341226,12/5/2003,456758981,154,Released,The Last Samurai,7.3,1895,18,28,10752,36,,,
85000000,http://www.thefastandthefurious3.com/,9615,en,8.282876,6/3/2006,158468292,104,Released,The Fast and the Furious: Tokyo Drift,6.1,1705,28,80,18,53,,,
85000000,http://www.sonypictures.com/homevideo/memoirsofageisha/index.html,1904,en,16.595874,12/6/2005,162242962,145,Released,Memoirs of a Geisha,7.3,652,18,36,10749,,,,
80000000,,13922,en,8.923215,8/12/2005,10166502,132,Released,The Great Raid,6.8,91,28,36,10752,,,,
53000000,,9955,en,19.412028,3/30/2007,0,93,Released,Blades of Glory,5.9,569,28,35,18,,,,
0,,28165,en,1.791331,2/24/1989,0,96,Released,The Toxic Avenger Part II,5.3,39,35,27,28,,,,
35000000,,11667,en,19.286099,12/22/1994,99423521,102,Released,Street Fighter,4.1,325,28,12,53,,,,
10000000,,1970,en,35.695442,10/22/2004,183474602,92,Released,The Grudge,5.8,865,27,9648,53,,,,
0,,10885,en,8.864368,3/21/2008,0,85,Released,Shutter,5.3,180,27,9648,53,,,,
30000000,,4105,en,11.19602,9/22/1989,45892212,125,Released,Black Rain,6.2,243,28,53,80,,,,
16000000,,28178,en,43.217089,6/13/2009,47801389,93,Released,Hachi: A Dog's Tale,7.7,1717,18,10751,,,,,
43000000,http://marvel.com/movies/movie/13/elektra,9947,en,28.613892,1/13/2005,56681566,97,Released,Elektra,4.8,575,28,14,,,,,
13000000,http://www.ifcfilms.com/films/enter-the-void,34647,en,20.39955,5/5/2009,754249,161,Released,Enter the Void,7.2,387,14,18,,,,,
150000000,http://www.sonypictures.com/movies/hancock/,8960,en,56.758411,7/1/2008,624029371,92,Released,Hancock,6.2,2961,14,28,,,,,
5000000,,152532,en,59.454473,9/7/2013,55198285,117,Released,Dallas Buyers Club,7.9,2886,18,36,,,,,
30000000,http://www.discoverthecabininthewoods.com/,22970,en,73.987775,4/12/2012,66486080,95,Released,The Cabin in the Woods,6.5,2263,27,53,,,,,
130000000,,6972,en,28.840997,11/18/2008,49554002,165,Released,Australia,6.3,694,18,,,,,,
1000000,http://www.orgazmodvd.com/,8675,en,5.06516,9/6/1997,0,94,Released,Orgazmo,6.2,115,35,,,,,,
20000000,,50601,en,5.727602,4/14/2011,17479,113,Released,5 Days of War,5.8,62,10752,18,,,,,
25000000,,19495,en,8.212018,7/17/2005,0,112,Released,Nomad: The Warrior,4.3,17,28,36,10752,,,,
140000000,http://www.mgm.com/view/movie/232/Die-Another-Day/,36669,en,54.159392,11/17/2002,431971116,133,Released,Die Another Day,5.8,1092,12,28,53,,,,
50000000,,6950,en,30.397496,3/10/1995,189859560,127,Released,Outbreak,6.3,513,28,18,878,53,,,
25000000,,10623,en,12.837116,2/28/2003,56489558,101,Released,Cradle 2 the Grave,5.8,236,28,80,18,,,,
56000000,http://movies.disney.com/the-pacifier,10022,en,35.4763,3/4/2005,113006880,95,Released,The Pacifier,5.8,842,28,35,18,10751,53,,
70000000,,117263,en,59.428223,3/20/2013,161025640,120,Released,Olympus Has Fallen,6.2,2981,28,53,,,,,
60000000,,9384,en,28.848842,3/5/2004,170268750,101,Released,Starsky & Hutch,5.6,644,35,80,,,,,
25000000,,11969,en,30.537845,12/25/1993,56505065,130,Released,Tombstone,7.4,626,28,12,18,36,37,,
20000000,http://www.theofficialjohncarpenter.com/vampires/,9945,en,17.016284,4/15/1998,0,108,Released,Vampires,5.8,255,28,18,14,27,53,,
80000000,,754,en,46.075037,6/27/1997,245676146,138,Released,Face/Off,6.8,1583,28,80,878,53,,,
19000000,http://www.sonypictures.com/homevideo/adaptation/index.html,2757,en,26.441669,12/6/2002,32801173,114,Released,Adaptation.,7.3,638,35,80,18,,,,
60000000,,8413,en,29.787135,8/15/1997,26673242,96,Released,Event Horizon,6.5,742,27,878,9648,,,,
40000000,,11011,en,14.398356,12/19/1994,0,95,Released,Ri¢hie Ri¢h,5.4,415,35,10751,,,,,
98000000,,1408,en,7.029308,12/22/1995,10017322,119,Released,Cutthroat Island,5.7,136,28,12,,,,,
7000000,,713,en,17.681707,5/19/1993,116700000,121,Released,The Piano,7.1,281,18,10749,,,,,
8000000,http://www.whaleriderthemovie.com/,1088,en,12.439495,1/30/2003,41400000,101,Released,Whale Rider,7.1,111,18,10751,,,,,
22000000,,5902,en,20.256571,6/15/1977,50750000,175,Released,A Bridge Too Far,6.9,207,18,36,10752,,,,
75000000,,332,en,17.561955,7/23/1999,0,78,Released,Inspector Gadget,4.3,318,28,12,35,10751,,,
10000000,,9526,en,5.025446,6/9/2006,0,105,Released,A Prairie Home Companion,6.4,81,18,35,10402,,,,
160000000,,1911,en,27.220157,8/27/1999,61698899,102,Released,The 13th Warrior,6.4,510,12,14,28,,,,
15000000,http://www.theofficialjohncarpenter.com/the-thing/,1091,en,52.731379,6/25/1982,19629760,109,Released,The Thing,7.8,1588,27,9648,878,,,,
0,,71805,en,0.702971,10/3/1990,0,92,Released,Shipwrecked,6.1,14,12,10751,,,,,
3500159,http://www2.foxsearchlight.com/benditlikebeckham/,455,en,22.054546,4/11/2002,76578641,112,Released,Bend It Like Beckham,6.2,578,35,18,10749,,,,
0,http://www.itsawonderfulafterlife.com/,42057,en,1.259968,5/7/2010,0,99,Released,It's a Wonderful Afterlife,4.3,9,35,10749,,,,,
22000000,,10878,en,12.887673,2/9/2001,19351569,90,Released,Saving Silverman,5.4,154,35,80,10749,,,,
4000000,,9809,en,4.59841,11/17/2006,4630045,84,Released,Let's Go to Prison,5.5,69,35,80,,,,,
30000000,,11431,en,9.965073,4/6/2005,50451307,103,Released,Fever Pitch,5.9,182,35,18,10749,,,,
8000000,,11152,en,13.715715,4/2/2008,0,91,Released,The Ruins,5.6,265,18,27,,,,,
40000000,http://www.delgo.com/,20542,en,4.238482,12/12/2008,0,94,Released,Delgo,5.4,15,12,14,16,35,878,10751,
0,,2779,en,9.317265,8/5/2001,0,103,Released,The Curse of the Jade Scorpion,6.5,165,35,80,9648,10749,53,,
10000000,,9515,en,5.647538,5/12/2005,17297244,96,Released,The Matador,6.2,136,28,35,80,18,53,,
0,,10075,en,12.295216,1/26/2007,0,98,Released,Blood and Chocolate,5.4,87,18,14,27,10749,,,
13000000,,9950,en,12.321302,3/16/2006,2636637,125,Released,Find Me Guilty,6.5,138,18,28,35,80,,,
55000000,,795,en,21.272734,4/10/1998,198685114,114,Released,City of Angels,6.4,529,18,14,10749,,,,
50000000,,9390,en,27.039636,12/6/1996,273552592,139,Released,Jerry Maguire,6.7,913,35,18,10749,,,,
0,http://www.theopenroadmovie.com/,24663,en,1.388136,2/7/2009,0,90,Released,The Open Road,4.8,19,35,18,10749,,,,
10284523,,2610,en,4.820166,10/21/2005,11588205,104,Released,Shopgirl,5.7,75,35,18,10749,,,,
7000000,http://www.foxsearchlight.com/cyrus/,39053,en,15.212569,6/18/2010,0,91,Released,Cyrus,6.1,133,35,18,10749,,,,
0,http://www.reddogmovie.com/,66125,en,5.499412,8/4/2011,0,92,Released,Red Dog,7.1,83,18,35,10751,,,,
0,http://reefmovie.com/,49787,en,7.245108,5/15/2010,0,94,Released,The Reef,5.4,130,18,27,53,,,,
500000,,18045,en,1.428483,3/11/2005,0,80,Released,The Dark Hours,5.5,22,27,878,53,,,,
38000000,http://waterforelephantsfilm.com/,55787,en,16.801218,3/15/2011,114156230,120,Released,Water for Elephants,6.7,850,18,10749,,,,,
38000000,http://www.pulsethemovie.net/,9682,en,9.662715,8/11/2006,29907685,90,Released,Pulse,5,150,27,53,,,,,
2000000,,18616,en,4.346271,5/1/2008,0,88,Released,No Man's Land: The Rise of Reeker,4.4,27,27,53,,,,,
50000000,,9923,en,18.394571,9/22/2005,22944502,127,Released,Domino,6,444,28,80,,,,,
10200000,,1691,en,20.745052,6/8/2007,35619521,93,Released,Hostel: Part II,5.6,453,27,,,,,,
10000000,http://www.buckylarson.com/,67911,en,3.919057,9/9/2011,0,97,Released,Bucky Larson: Born to Be a Star,4.4,51,35,,,,,,
6000000,http://www.surferdudethemovie.com/,13827,en,2.404626,9/5/2008,69497,85,Released,"Surfer, Dude",4.7,25,35,,,,,,
20000000,http://www.capitalismalovestory.com/,22074,en,10.50098,9/6/2009,17436509,120,Released,Capitalism: A Love Story,7,167,99,,,,,,
2000000,,11023,en,20.331593,8/20/2003,4601043,100,Released,Thirteen,6.7,339,80,18,,,,,
3000000,,82507,en,41.045084,3/29/2012,77712439,110,Released,Sinister,6.7,1573,27,53,9648,,,,
82500000,,9339,en,41.176631,6/22/2006,237681299,107,Released,Click,6,2104,35,18,14,10749,,,
20000000,http://www.kiterunnermovie.com/,7979,en,10.446722,10/14/2007,73276047,128,Released,The Kite Runner,7.3,394,18,,,,,,
3000000,,192210,en,2.680629,4/12/2013,0,85,Released,Open Road,5.2,18,28,18,53,,,,
103000000,http://www.riomovies.com/,172385,en,42.40024,3/19/2014,500188435,102,Released,Rio 2,6.3,978,16,12,35,10751,,,
90000000,http://www.riomovies.com/,46195,en,46.200042,4/3/2011,484635760,96,Released,Rio,6.5,2166,16,12,35,10751,,,
25000000,http://www.bloodrayne-themovie.com/main/index.html,168705,en,7.008216,10/22/2005,2405420,95,Released,BloodRayne,3.5,118,28,12,14,27,,,
32000000,,7305,en,14.48851,1/15/1993,36733909,120,Released,Alive,6.7,374,28,12,18,53,,,
20000000,,12142,en,9.292987,1/28/2005,10442808,96,Released,Alone in the Dark,3.1,173,28,14,27,53,,,
72000000,,2675,en,28.848187,8/2/2002,408247917,106,Released,Signs,6.4,1599,18,53,878,9648,,,
4000000,,535,en,18.422323,4/14/1983,92921203,95,Released,Flashdance,6.1,302,18,10402,10749,,,,
31115000,,8095,en,13.244365,6/12/1963,71000000,248,Released,Cleopatra,6.7,146,18,36,10749,,,,
0,,9513,en,16.930969,6/15/2006,141702264,78,Released,Garfield: A Tail of Two Kitties,5.1,464,16,35,10751,,,,
18500000,http://the-invention-of-lying.warnerbros.com/,23082,en,16.665841,9/13/2009,31912793,100,Released,The Invention of Lying,6,518,35,10749,14,,,,
2902660,,66942,en,1.35088,8/19/2011,0,93,Released,Griff the Invisible,6.1,34,10749,35,18,,,,
160000000,,1639,en,23.336875,6/13/1997,164508066,121,Released,Speed 2: Cruise Control,4.1,434,28,12,53,,,,
5000000,,57876,en,7.794,5/15/2015,0,91,Released,Area 51,4.2,151,27,53,878,,,,
35000000,,2447,en,3.721272,12/1/2006,0,101,Released,The Nativity Story,6.4,35,18,36,,,,,
28000000,http://www.iamrogue.com/sharknight3d/fullsite/index.html,65055,en,8.363702,9/2/2011,10126458,91,Released,Shark Night,4.9,132,27,53,,,,,
15000000,,10135,en,6.216203,5/19/1989,30050028,114,Released,Road House,6.3,252,28,53,,,,,
28000000,,112949,en,37.729059,2/7/2013,97594140,115,Released,Safe Haven,6.9,823,10749,,,,,,
5000000,,343795,en,3.943706,9/11/2015,4842699,121,Released,90 Minutes in Heaven,5.4,40,18,,,,,,
0,,9916,en,2.371477,2/9/2007,0,117,Released,The Last Sin Eater,6.2,11,18,,,,,,
40600000,,1621,en,34.022209,6/7/1983,90400000,116,Released,Trading Places,7.1,738,35,,,,,,
0,,9900,en,9.974681,1/6/2006,6538177,94,Released,Grandma's Boy,6.6,220,35,,,,,,
6500000,http://www.sonypictures.co.uk/homevideo/layercake/index.html,4836,en,24.0034,9/30/2004,11850214,105,Released,Layer Cake,7,559,18,53,80,,,,
9000000,,137347,en,9.159265,11/29/2013,0,112,Released,Closer to the Moon,6.4,13,35,18,,,,,
75000000,https://www.uphe.com/movies/the-bourne-supremacy,2502,en,53.213931,7/23/2004,288500217,108,Released,The Bourne Supremacy,7.2,2825,28,18,53,,,,
45000000,,2034,en,52.081131,10/5/2001,104876233,122,Released,Training Day,7.3,1634,28,80,18,53,,,
48000000,,1636,en,19.348007,10/19/2000,90383208,93,Released,Bedazzled,5.6,512,14,35,10749,,,,
58000000,http://www.mgm.com/view/movie/757/Goldeneye/,710,en,59.824565,11/16/1995,352194034,130,Released,GoldenEye,6.6,1174,12,28,53,,,,
4200000,,1880,en,11.743085,8/10/1984,38376497,114,Released,Red Dawn,6.4,215,28,53,,,,,
35000000,http://www.maxpaynethemovie.com,13051,en,25.903237,10/15/2008,85416905,100,Released,Max Payne,5.2,613,28,,,,,,
145000000,http://www.missionimpossible.com/,56292,en,77.77477,12/7/2011,694713380,133,Released,Mission: Impossible - Ghost Protocol,6.8,3972,28,53,12,,,,
200000000,http://www.ironmanmovie.com/,10138,en,77.300194,4/28/2010,623933331,124,Released,Iron Man 2,6.6,6849,12,28,878,,,,
30000000,http://doctorparnassus.com/,8054,en,37.181019,10/1/2009,64352607,123,Released,The Imaginarium of Doctor Parnassus,6.3,869,12,14,9648,,,,
53000000,,9444,en,45.565918,11/20/1997,139804348,94,Released,Anastasia,7.4,1432,16,10751,,,,,
110000000,http://www.sonypictures.com/homevideo/salt/,27576,en,48.829437,7/21/2010,293329073,100,Released,Salt,6.2,2093,28,9648,53,,,,
10000000,,10890,en,10.892398,6/25/1981,85300000,106,Released,Stripes,6.5,249,28,35,,,,,
50000000,,6623,en,15.931084,9/26/1997,0,124,Released,The Peacemaker,5.8,255,28,53,,,,,
24000000,http://www.hitmanmovie.com/,1620,en,42.669304,11/21/2007,99965753,89,Released,Hitman,5.9,966,28,80,18,53,,,
2000000,http://www.mgm.com/view/movie/717/From-Russia-With-Love/,657,en,41.298723,10/11/1963,78898765,115,Released,From Russia with Love,6.9,760,28,53,12,,,,
51500000,http://www.focusfeatures.com/easternpromises/,2252,en,35.481169,9/14/2007,55112356,100,Released,Eastern Promises,7.2,848,53,80,9648,,,,
3800000,,10557,en,3.667372,5/14/1999,28200000,97,Released,East Is East,6.5,59,35,,,,,,
200000000,http://www.sonypictures.com/movies/spider-man2/,558,en,35.149586,6/25/2004,783766341,127,Released,Spider-Man 2,6.7,4321,28,12,14,,,,
68000000,,10003,en,20.913852,4/3/1997,118063304,116,Released,The Saint,5.9,302,53,28,10749,878,12,,
58000000,,39514,en,41.430245,10/13/2010,71664962,111,Released,RED,6.6,2808,28,12,35,80,53,,
20000000,,11237,en,9.855474,8/26/2004,70992898,97,Released,Anacondas: The Hunt for the Blood Orchid,4.9,199,12,28,27,878,53,,
38000000,,14324,en,6.760922,12/17/2007,5410749,93,Released,Virgin Territory,4.3,75,12,28,35,10749,,,
63000000,,1370,en,31.294717,5/24/1988,189015611,102,Released,Rambo III,5.7,690,28,12,53,10752,,,
140000000,,95,en,58.485967,7/1/1998,553799566,151,Released,Armageddon,6.4,2482,28,53,878,12,,,
60000000,,2043,en,21.252797,4/6/2001,105178561,104,Released,Along Came a Spider,6.1,400,80,9648,53,28,,,
18000000,,157,en,15.314027,5/31/1984,87000000,105,Released,Star Trek III: The Search for Spock,6.4,434,878,28,12,53,,,
17000000,https://www.warnerbros.com/running-scared,7304,en,19.311572,1/6/2006,9500000,122,Released,Running Scared,7,331,28,80,18,53,,,
0,,224569,en,0.964802,9/16/1999,0,104,Released,Taxman,2,1,28,80,35,53,,,
70000000,http://www.babylonadmovie.com/,9381,en,27.568194,8/20/2008,72108608,101,Released,Babylon A.D.,5.4,676,28,12,878,53,,,
40000000,http://www.whiteoutmovie.com/,22787,en,14.818718,9/9/2009,12206028,101,Released,Whiteout,5.3,220,28,80,9648,53,,,
60000000,,4824,en,19.747459,11/14/1997,159330280,124,Released,The Jackal,6.1,527,28,53,12,80,,,
28000000,,69,en,35.580032,9/13/2005,186438883,136,Released,Walk the Line,7.3,718,18,10402,10749,,,,
0,,13994,en,4.056774,9/13/2005,2945242,105,Released,Romance & Cigarettes,6,33,35,10402,10749,,,,
35000000,,10833,en,13.932203,3/23/2001,0,123,Released,Heartbreakers,5.7,254,80,35,10749,,,,
11000000,,907,en,12.854853,12/22/1965,111858363,197,Released,Doctor Zhivago,7.4,247,18,10749,10752,,,,
52000000,,8741,en,40.072583,12/25/1998,98126565,170,Released,The Thin Red Line,7.2,771,18,36,10752,,,,
12000000,http://www.actofvalor.com/,75674,en,21.958055,2/24/2012,81272766,110,Released,Act of Valor,6.3,417,28,53,10752,,,,
10500000,,62,en,86.201184,4/10/1968,68700000,149,Released,2001: A Space Odyssey,7.9,2998,878,9648,12,,,,
25000000,,33157,en,1.894749,10/26/1970,3052000,128,Released,Waterloo,7,31,36,28,18,,,,
70000000,http://www.entertheunderworld.com/,52520,en,58.401204,1/19/2012,160112671,88,Released,Underworld: Awakening,6.1,1862,14,28,27,,,,
10000000,http://iamrogue.com/macgruber/,37931,en,14.038512,5/21/2010,6110000,90,Released,MacGruber,5.1,179,28,12,35,,,,
30000000,http://www.paramount.com/movies/hunt-red-october,1669,en,46.212155,3/2/1990,199200000,134,Released,The Hunt for Red October,7.2,957,28,12,53,,,,
26000000,,14181,en,11.233081,2/18/2000,28780255,118,Released,Boiler Room,6.5,201,80,18,53,,,,
135000000,http://www.mgm.com/view/movie/231/The-World-Is-Not-Enough/,36643,en,39.604363,11/8/1999,361832400,128,Released,The World Is Not Enough,6,862,12,28,53,,,,
80000000,http://getsmartmovie.warnerbros.com/,11665,en,23.496054,6/19/2008,230685453,110,Released,Get Smart,6,1051,28,35,53,,,,
21000000,,2001,en,14.518708,5/25/2007,54926886,117,Released,We Own the Night,6.5,323,18,80,53,,,,
18000000,http://rocknrolla.warnerbros.com/,13809,en,31.887978,9/4/2008,25739015,114,Released,RockNRolla,6.9,836,28,80,53,,,,
13000000,,2084,en,5.831302,9/6/2001,0,93,Released,Birthday Girl,6.1,103,35,80,53,,,,
10000000,,11336,en,16.78512,10/21/1983,20766616,103,Released,The Dead Zone,6.9,311,27,878,53,,,,
32000000,,10744,en,9.976428,1/17/2003,0,101,Released,The Cooler,6.7,89,18,10749,,,,,
1644736,,34106,en,3.426314,8/23/1938,7433101,126,Released,You Can't Take It With You,7.2,79,35,10749,,,,,
